,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION
6080,894,a_a008222,a008222,동인천 개항거리(개항지+일본풍거리등),,30.0,2,1.0,4.0,4.0,5.0,10,A02,대중교통 등,4,1,7,4,1,1,1.0,0.0,0.0,22;23;24;27;3;,22;23;24;27;3;
6081,2857,a_a008222,a008222,인천화교역사관,인천 중구 항동1가 1-16,30.0,2,0.0,3.0,3.0,3.0,10,A02,대중교통 등,4,1,7,4,1,1,1.0,0.0,0.0,22;23;24;27;3;,22;23;24;27;3;
6082,779,a_a008222,a008222,대불호텔 전시관,인천 중구 중앙동1가 18,30.0,3,0.0,4.0,3.0,3.0,10,A02,대중교통 등,4,1,7,4,1,1,1.0,0.0,0.0,22;23;24;27;3;,22;23;24;27;3;
6083,1533,a_a008222,a008222,생활사전시관,인천 중구 중앙동1가 17-1,30.0,3,0.0,3.0,2.0,2.0,10,A02,대중교통 등,4,1,7,4,1,1,1.0,0.0,0.0,22;23;24;27;3;,22;23;24;27;3;
6084,3423,a_a018192,a018192,포토시그니처 홍대1호점,서울 마포구 서교동 358-57,30.0,4,0.0,4.0,4.0,4.0,11,A01,,3,3,5,4,5,6,3.0,1.0,0.0,1;,1;
6085,3726,a_a011550,a011550,화담숲,경기 광주시 도척면 도웅리 산 33,150.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,2,5,5,2,6,2.0,0.0,0.0,1;21;22;26;27;,1;21;22;26;27;
6086,3088,a_a017968,a017968,창덕궁 후원,서울 종로구 와룡동 2-71,60.0,13,0.0,5.0,5.0,5.0,11,A01,,3,1,4,3,3,6,2.0,0.0,0.0,3;6;21;,3;6;21;
6087,3084,a_a017968,a017968,창덕궁,서울 종로구 와룡동 2-71,120.0,2,0.0,5.0,5.0,5.0,11,A01,,3,1,4,3,3,6,2.0,0.0,0.0,3;6;21;,3;6;21;
6088,415,a_a007325,a007325,광화문광장,서울 종로구 세종로 1-68,30.0,2,0.0,5.0,5.0,5.0,10,A01,,2,4,1,1,4,3,1.0,0.0,0.0,1;,1;
6089,888,a_a007325,a007325,동묘시장,서울 종로구 숭인동 239-9,30.0,4,0.0,5.0,4.0,4.0,10,A01,,2,4,1,1,4,3,1.0,0.0,0.0,1;,1;
6090,254,a_a007325,a007325,경동시장,서울 동대문구 제기동 1018,30.0,4,1.0,4.0,4.0,4.0,10,A01,,2,4,1,1,4,3,1.0,0.0,0.0,1;,1;
6091,291,a_a006011,a006011,계양산,인천 계양구 목상동 산 57-1,120.0,7,1.0,5.0,5.0,5.0,10,A03,,1,3,7,4,6,6,3.0,0.0,0.0,22;26;4;,22;26;4;
6092,667,a_a006011,a006011,노들섬,서울 용산구 이촌동 302-146,150.0,1,0.0,5.0,5.0,5.0,10,A03,,1,3,7,4,6,6,3.0,0.0,0.0,22;26;4;,22;26;4;
6093,1732,a_a003353,a003353,성은교회,경기 구리시 갈매동 549,240.0,2,0.0,5.0,5.0,5.0,10,A03,대중교통 등,1,1,1,2,2,7,1.0,0.0,0.0,22;5;,22;5;
6094,2673,a_a003353,a003353,이디야커피 갈매로데오점,경기 구리시 갈매동 601,0.0,4,0.0,5.0,5.0,5.0,10,A03,대중교통 등,1,1,1,2,2,7,1.0,0.0,0.0,22;5;,22;5;
6095,835,a_a006463,a006463,덕암사,경기 구리시 교문1동 산 38-6,60.0,2,0.0,4.0,5.0,4.0,10,A03,자가용,3,4,2,6,6,2,3.0,0.0,0.0,27;,27;
6096,1795,a_a002497,a002497,소피아그린CC,경기 여주시 점동면 현수리 산 13,390.0,5,1.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,4,3,3.0,0.0,0.0,5;,5;
6097,1291,a_a012199,a012199,방아머리해수욕장,경기 안산시 단원구 대부북동,60.0,1,0.0,5.0,4.0,4.0,10,A03,대중교통 등,5,5,2,5,2,3,2.0,0.0,0.0,22;26;,22;26;
6098,1054,a_a010159,a010159,롯데월드,서울 송파구 잠실동 40-1,540.0,6,1.0,5.0,5.0,5.0,10,A01,대중교통 등,2,2,3,3,5,6,2.0,0.0,0.0,1;2;22;6;7;,1;2;22;6;7;
6099,2000,a_a003433,a003433,시흥갯골생태공원,경기 시흥시 장곡동 724-32,60.0,1,0.0,5.0,4.0,4.0,10,A03,자가용,5,5,5,5,4,6,2.0,0.0,0.0,1;22;,1;22;
6100,2004,a_a003433,a003433,시흥프리미엄아울렛,경기 시흥시 배곧동 36,60.0,4,1.0,4.0,4.0,4.0,10,A03,자가용,5,5,5,5,4,6,2.0,0.0,0.0,1;22;,1;22;
6101,3726,a_a007013,a007013,화담숲,경기 광주시 도척면 도웅리 산 33,180.0,1,0.0,5.0,4.0,5.0,10,A03,자가용,6,1,5,3,5,6,2.0,0.0,0.0,2;22;24;,2;22;24;
6102,1224,a_a012183,a012183,미리내성지,경기 안성시 양성면 미산리 산 110-1,60.0,2,0.0,4.0,4.0,4.0,11,A03,자가용,1,1,4,3,3,6,2.0,0.0,0.0,1;2;21;24;27;,1;2;21;24;27;
6103,3247,a_a007385,a007385,큐씨어터,,90.0,3,0.0,5.0,5.0,5.0,10,A01,,7,3,6,2,6,6,2.0,0.0,0.0,1;4;22;,1;4;22;
6104,1085,a_a007385,a007385,마로니에공원,,30.0,1,1.0,3.0,5.0,5.0,10,A01,,7,3,6,2,6,6,2.0,0.0,0.0,1;4;22;,1;4;22;
6105,1853,a_a010563,a010563,수봉공원인공폭포,인천 미추홀구 도화동 597-126,30.0,1,0.0,2.0,2.0,3.0,10,A02,자가용,5,4,6,5,2,6,3.0,0.0,0.0,1;2;3;6;9;,1;2;3;6;9;
6106,574,a_a006423,a006423,꽃꽃한당신,경기 화성시 방교동 751-5,60.0,3,0.0,4.0,3.0,4.0,10,A03,대중교통 등,5,4,2,3,4,4,1.0,0.0,0.0,1;4;,1;4;
6107,1069,a_a006662,a006662,롯데프리미엄아울렛 타임빌라스,경기 의왕시 학의동 1039,60.0,4,1.0,4.0,4.0,4.0,10,A03,자가용,6,1,6,6,2,6,2.0,0.0,0.0,2;27;,2;27;
6108,1582,a_a006662,a006662,서울대공원 어린이동물원,경기 과천시 막계동 623,240.0,6,1.0,4.0,4.0,4.0,10,A03,자가용,6,1,6,6,2,6,2.0,0.0,0.0,2;27;,2;27;
6109,478,c_c005193,c005193,국립중앙박물관,서울 용산구 용산동6가 168-6,90.0,2,1.0,4.0,4.0,4.0,10,A01,대중교통 등,6,1,5,5,6,7,3.0,0.0,0.0,6;22;6;27;1;,6;22;6;27;1;
6110,484,c_c005193,c005193,국립한글박물관,서울 용산구 용산동6가 168-6,30.0,2,0.0,4.0,4.0,4.0,10,A01,대중교통 등,6,1,5,5,6,7,3.0,0.0,0.0,6;22;6;27;1;,6;22;6;27;1;
6111,885,a_a007179,a007179,동막해수욕장,,120.0,1,0.0,4.0,4.0,4.0,10,A02,자가용,1,3,1,3,2,3,3.0,0.0,0.0,2;3;,2;3;
6112,1097,a_a018070,a018070,마장호수,경기 파주시 광탄면 기산리 451-2,90.0,1,0.0,4.0,4.0,4.0,11,A03,,3,3,2,3,2,6,2.0,0.0,0.0,1;22;,1;22;
6113,726,a_a002301,a002301,니지모리스튜디오,경기 동두천시 탑동동 885-12,120.0,2,0.0,4.0,4.0,4.0,10,A03,자가용,2,2,2,1,5,4,1.0,0.0,0.0,26;,26;
6114,3621,a_a001514,a001514,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,60.0,7,1.0,4.0,5.0,4.0,08,A03,자가용,2,5,3,6,5,5,2.0,0.0,0.0,1;21;22;3;6;,1;21;22;3;6;
6115,3778,a_a001514,a001514,황희선생유적지,경기 파주시 문산읍 사목리 산 122,60.0,2,0.0,3.0,4.0,3.0,08,A03,자가용,2,5,3,6,5,5,2.0,0.0,0.0,1;21;22;3;6;,1;21;22;3;6;
6116,1482,a_a010504,a010504,산정호수,경기 포천시 영북면 산정리 243-1,60.0,1,0.0,5.0,4.0,4.0,10,A03,대중교통 등,6,6,1,6,5,4,2.0,0.0,0.0,8;,8;
6117,2755,a_a007784,a007784,이천농업테마공원,,60.0,6,0.0,5.0,5.0,5.0,10,A03,자가용,1,2,1,4,1,6,1.0,0.0,0.0,3;13;21;,3;13;21;
6118,1710,a_a007784,a007784,설봉공원,경기 이천시 관고동 408-3,90.0,1,1.0,4.0,4.0,4.0,10,A03,자가용,1,2,1,4,1,6,1.0,0.0,0.0,3;13;21;,3;13;21;
6119,474,a_a005389,a005389,국립양평치유의숲,경기 양평군 양동면 매월리 산 27,210.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,21;22;26;27;28;,21;22;26;27;28;
6120,3638,a_a006534,a006534,현대백화점 판교점,경기 성남시 분당구 백현동 541,240.0,4,0.0,4.0,4.0,4.0,10,A03,,6,3,4,5,5,2,1.0,0.0,0.0,1;,1;
6121,1367,a_a004246,a004246,봉녕사,경기 수원시 팔달구 우만동 248,30.0,2,0.0,3.0,4.0,3.0,10,A03,자가용,3,3,3,3,1,5,2.0,0.0,0.0,1;2;22;3;7;,1;2;22;3;7;
6122,2806,a_a007616,a007616,인생네컷 최고심,,30.0,4,0.0,5.0,5.0,5.0,10,A01,,1,3,2,6,2,6,2.0,0.0,0.0,1;2;22;4;6;,1;2;22;4;6;
6123,1267,a_a007616,a007616,박물관은살아있다 인사동점,서울 종로구 인사동 43,180.0,2,0.0,5.0,5.0,5.0,10,A01,,1,3,2,6,2,6,2.0,0.0,0.0,1;2;22;4;6;,1;2;22;4;6;
6124,883,a_a008099,a008099,"동막골 계곡, 힐링야영 축제",,30.0,8,1.0,4.0,5.0,5.0,10,A03,자가용,3,2,1,2,2,2,1.0,0.0,0.0,24;8;9;,24;8;9;
6125,3186,a_a003965,a003965,카메라타,경기 파주시 탄현면 법흥리 1652-129,90.0,3,0.0,3.0,4.0,4.0,10,A03,대중교통 등,2,1,4,3,2,1,1.0,0.0,0.0,6;,6;
6126,3537,a_a003965,a003965,한길 북하우스,경기 파주시 탄현면 법흥리 1652-136,90.0,2,0.0,3.0,3.0,3.0,10,A03,대중교통 등,2,1,4,3,2,1,1.0,0.0,0.0,6;,6;
6127,310,a_a006477,a006477,고양 씨티칼리지 플랜테이션,,210.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,3,3,4,5,6,7,2.0,0.0,0.0,1;12;22;,1;12;22;
6128,2265,a_a002526,a002526,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,210.0,6,1.0,4.0,5.0,5.0,10,A03,자가용,2,5,2,6,3,3,3.0,1.0,0.0,1;2;,1;2;
6129,1070,a_a004933,a004933,롯데프리미엄아울렛 파주점,경기 파주시 문발동 644,180.0,4,1.0,5.0,5.0,5.0,10,A03,자가용,5,2,2,4,6,6,3.0,1.0,0.0,1;11;2;21;23;,1;11;2;21;23;
6130,1067,a_a010085,a010085,롯데프리미엄아울렛 기흥점,경기 용인시 기흥구 고매동 286,60.0,4,1.0,4.0,4.0,4.0,10,A03,자가용,2,2,2,2,2,2,2.0,0.0,0.0,1;23;24;,1;23;24;
6131,1356,a_a010085,a010085,보통저수지,경기 화성시 정남면 보통리,30.0,1,0.0,4.0,3.0,3.0,10,A03,자가용,2,2,2,2,2,2,2.0,0.0,0.0,1;23;24;,1;23;24;
6132,3258,a_a017841,a017841,킨텍스 제1전시장,경기 고양시 일산서구 대화동 2600,150.0,3,0.0,4.0,3.0,4.0,11,A03,,5,2,6,4,5,6,1.0,0.0,0.0,4;6;9;11;24;,4;6;9;11;24;
6133,226,a_a018209,a018209,검단산,경기 하남시 배알미동 산 13-6,90.0,7,0.0,4.0,3.0,4.0,11,A03,,3,3,5,3,6,3,3.0,1.0,0.0,11;21;27;28;,11;21;27;28;
6134,2265,a_a004316,a004316,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,630.0,6,1.0,4.0,4.0,4.0,09,A03,,5,4,4,4,3,6,3.0,0.0,0.0,2;,2;
6135,2170,b_b015583,b015583,안성향교,경기 안성시 명륜동 119-4,30.0,2,0.0,4.0,3.0,3.0,10,A03,자가용,1,1,7,1,1,7,2.0,0.0,0.0,22;,22;
6136,2169,b_b015583,b015583,안성팜랜드,경기 안성시 공도읍 신두리 451,120.0,6,0.0,4.0,3.0,5.0,10,A03,자가용,1,1,7,1,1,7,2.0,0.0,0.0,22;,22;
6137,2992,a_a002504,a002504,제부도해수욕장,경기 화성시 서신면 제부리,30.0,1,1.0,4.0,4.0,3.0,09,A03,자가용,1,1,6,4,3,2,2.0,0.0,0.0,22;8;,22;8;
6138,483,a_a002472,a002472,국립중앙박물관 어린이박물관,서울 용산구 용산동6가 168-6,120.0,2,0.0,4.0,3.0,3.0,09,A01,자가용,4,2,3,4,3,6,3.0,1.0,0.0,22;6;,22;6;
6139,2966,a_a010150,a010150,정극장,서울 종로구 동숭동 1-92,90.0,3,1.0,5.0,5.0,5.0,10,A01,대중교통 등,4,4,4,4,4,4,1.0,0.0,0.0,6;,6;
6140,1692,a_a007888,a007888,석촌호수 동호,서울 송파구 신천동 32,30.0,8,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,2,6,5,2,6,2.0,0.0,0.0,1;2;22;4;7;,1;2;22;4;7;
6141,1064,a_a007888,a007888,롯데월드타워&롯데월드몰,서울 송파구 신천동 29,60.0,4,0.0,5.0,5.0,4.0,10,A01,대중교통 등,5,2,6,5,2,6,2.0,0.0,0.0,1;2;22;4;7;,1;2;22;4;7;
6142,2871,a_a009870,a009870,일산호수공원,경기 고양시 일산동구 장항동 906,60.0,1,1.0,5.0,5.0,5.0,10,A03,자가용,3,2,1,3,3,2,3.0,0.0,0.0,4;6;21;22;25;,4;6;21;22;25;
6143,2589,a_a009870,a009870,웨스턴돔 A동,경기 고양시 일산동구 장항동 867,30.0,4,1.0,4.0,3.0,3.0,10,A03,자가용,3,2,1,3,3,2,3.0,0.0,0.0,4;6;21;22;25;,4;6;21;22;25;
6144,2734,a_a000150,a000150,이마트트레이더스 월계점,서울 노원구 월계동 333-1,30.0,4,0.0,3.0,4.0,3.0,08,A03,자가용,2,1,5,6,6,6,3.0,0.0,0.0,22;5;6;8;,5;
6145,415,a_a013734,a013734,광화문광장,서울 종로구 세종로 1-68,30.0,4,1.0,5.0,5.0,5.0,10,A01,대중교통 등,2,1,5,4,2,7,1.0,0.0,0.0,6;,6;
6146,3216,a_a017690,a017690,케이스포돔 올림픽체조경기장,서울 송파구 방이동 88-2,90.0,5,0.0,5.0,5.0,5.0,11,A01,,2,3,3,2,4,5,3.0,0.0,0.0,6;,6;
6147,3476,a_a017970,a017970,하남나무고아원,경기 하남시 미사동 607,60.0,1,0.0,4.0,4.0,4.0,11,A03,,1,6,2,4,4,4,1.0,0.0,0.0,1;21;22;24;4;,1;21;22;24;4;
6148,478,a_a004834,a004834,국립중앙박물관,서울 용산구 용산동6가 168-6,180.0,2,1.0,5.0,5.0,5.0,10,A01,대중교통 등,4,7,5,6,5,2,1.0,0.0,0.0,24;7;,24;7;
6149,2527,a_a000535,a000535,용추폭포,경기 가평군 가평읍 승안리 산 225,90.0,1,0.0,5.0,5.0,5.0,08,A03,자가용,1,4,4,5,6,1,3.0,1.0,0.0,23;24;28;5;,23;24;28;5;
6150,647,a_a014891,a014891,남한강자전거길 남한강 철교,,0.0,7,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,3,2,6,3,2.0,0.0,0.0,2;24;22;21;28;26;28;,2;24;22;21;28;26;28;
6151,1262,a_a014891,a014891,바이크토탈 팔당점,경기 남양주시 와부읍 팔당리 246-1,0.0,5,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,3,2,6,3,2.0,0.0,0.0,2;24;22;21;28;26;28;,2;24;22;21;28;26;28;
6152,2872,a_a017914,a017914,일산호수공원가로수길,경기 고양시 일산서구 대화동 1050-185,30.0,7,0.0,3.0,3.0,3.0,11,A03,,2,1,6,4,1,4,2.0,0.0,0.0,1;4;6;,1;4;6;
6153,2635,a_a009555,a009555,율곡수목원,경기 파주시 파평면 율곡리 6-1,90.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,2,1,1,2,4,1.0,0.0,0.0,21;22;3;4;6;,21;22;3;4;6;
6154,3518,a_a003747,a003747,한강중앙공원,경기 김포시 장기동 2001-1,60.0,1,0.0,3.0,4.0,3.0,10,A03,자가용,2,1,2,4,7,6,1.0,0.0,0.0,21;22;24;6;9;,21;22;24;6;9;
6155,577,a_a005651,a005651,나리공원,경기 양주시 광사동 731,90.0,1,0.0,5.0,4.0,5.0,10,A03,,2,2,6,5,2,6,3.0,1.0,0.0,22;,22;
6156,2906,a_a004048,a004048,자라섬재즈페스티벌,경기 가평군 가평읍 달전리 27,330.0,8,0.0,5.0,4.0,4.0,10,A03,자가용,2,1,2,2,6,6,2.0,0.0,0.0,9;,9;
6157,1932,a_a004048,a004048,순포해수욕장,강원 강릉시 사천면 산대월리 산 1,30.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,1,2,2,6,6,2.0,0.0,0.0,9;,9;
6158,1597,a_a015340,a015340,서울랜드,경기 과천시 막계동 108,450.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,4,6,6,6,2,6,3.0,1.0,0.0,2;22;6;,2;22;6;
6159,3511,a_a017605,a017605,한강공원삼패지구,경기 남양주시 삼패동,60.0,1,0.0,4.0,4.0,4.0,11,A03,,3,5,4,3,2,6,3.0,1.0,0.0,6;11;,6;11;
6160,1816,c_c008840,c008840,송도누리공원,인천 연수구 송도동,30.0,1,0.0,3.0,3.0,3.0,10,A02,,2,5,2,3,6,5,3.0,1.0,0.0,21;22;24;3;4;,21;22;24;3;4;
6161,2938,a_a004859,a004859,장자호수공원,경기 구리시 수택동 878,30.0,7,1.0,4.0,4.0,4.0,10,A03,대중교통 등,4,4,4,4,4,4,2.0,0.0,0.0,3;2;4;6;11;22;27;1;,3;2;4;6;11;22;27;1;
6162,1632,a_a004680,a004680,서울식물원 주제정원,서울 강서구 마곡동 727-272,60.0,6,0.0,4.0,5.0,5.0,10,A01,,5,2,7,2,1,6,1.0,0.0,0.0,6;,6;
6163,3604,a_a001875,a001875,허브아일랜드,경기 포천시 신북면 삼정리 517-2,120.0,13,0.0,3.0,3.0,3.0,09,A03,자가용,1,1,1,5,6,7,2.0,0.0,0.0,2;22;25;27;,2;22;25;27;
6164,3414,a_a001875,a001875,포천아트밸리,경기 포천시 신북면 기지리 282,60.0,1,0.0,3.0,3.0,3.0,09,A03,자가용,1,1,1,5,6,7,2.0,0.0,0.0,2;22;25;27;,2;22;25;27;
6165,2906,a_a005370,a005370,자라섬재즈페스티벌,경기 가평군 가평읍 달전리 27,330.0,8,1.0,4.0,4.0,4.0,10,A03,자가용,2,4,3,6,3,5,3.0,0.0,0.0,9;,9;
6166,2871,a_a003345,a003345,일산호수공원,경기 고양시 일산동구 장항동 906,30.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,2,1,6,6,1,5,1.0,0.0,0.0,10;11;2;6;9;,10;11;2;6;9;
6167,3038,a_a003345,a003345,중남미문화원,경기 고양시 덕양구 고양동 302-1,90.0,2,0.0,5.0,3.0,5.0,10,A03,대중교통 등,2,1,6,6,1,5,1.0,0.0,0.0,10;11;2;6;9;,10;11;2;6;9;
6168,317,a_a003345,a003345,고양시선인장전시관,경기 고양시 일산동구 장항동 906,30.0,3,0.0,5.0,2.0,4.0,10,A03,대중교통 등,2,1,6,6,1,5,1.0,0.0,0.0,10;11;2;6;9;,10;11;2;6;9;
6169,2684,a_a017943,a017943,이마트 검단점,인천 서구 당하동 1065-2,60.0,4,0.0,5.0,5.0,5.0,11,A02,,2,1,2,6,7,7,2.0,0.0,0.0,1;22;6;,1;22;6;
6170,1268,a_a002960,a002960,박완서 작가가 살던집,,60.0,2,0.0,4.0,3.0,3.0,09,A03,자가용,2,2,6,4,4,4,1.0,0.0,0.0,21;22;26;6;,21;22;26;6;
6171,3752,a_a010065,a010065,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,4.0,4.0,4.0,10,A03,대중교통 등,3,2,6,2,6,3,1.0,0.0,0.0,3;,3;
6172,1917,a_a010065,a010065,수원화성(서장대-화서문),,120.0,2,1.0,4.0,4.0,4.0,10,A03,대중교통 등,3,2,6,2,6,3,1.0,0.0,0.0,3;,3;
6173,3704,a_a004632,a004632,"홍대 프라이탁, 나이키",,90.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,2,4,1,5,5,5,2.0,0.0,0.0,21;22;23;26;4;,21;22;23;26;4;
6174,2265,a_a006986,a006986,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,390.0,6,1.0,5.0,5.0,4.0,10,A03,대중교통 등,1,6,6,5,5,2,3.0,0.0,0.0,1;2;,1;2;
6175,3589,c_c002932,c002932,행리단길,경기 수원시 팔달구 장안동 290-3,30.0,2,1.0,4.0,3.0,5.0,09,A03,대중교통 등,2,1,1,1,1,5,1.0,0.0,0.0,1;4;9;,1;4;9;
6176,1029,a_a001352,a001352,롯데백화점 잠실점,서울 송파구 잠실동 40-1,60.0,4,1.0,4.0,3.0,3.0,08,A01,대중교통 등,6,1,1,2,6,7,1.0,0.0,0.0,10;22;23;,10;22;23;
6177,1799,a_a001352,a001352,소피텔 앰배서더 서울 수영장(스파),,60.0,6,0.0,5.0,5.0,5.0,08,A01,대중교통 등,6,1,1,2,6,7,1.0,0.0,0.0,10;22;23;,10;22;23;
6178,2177,a_a007194,a007194,안양예술공원,경기 안양시 만안구 석수동 240-17,90.0,1,0.0,3.0,3.0,3.0,10,A03,,4,1,1,1,1,3,2.0,0.0,0.0,24;4;,24;4;
6179,1556,a_a018241,a018241,서영베니스스퀘어,경기 시흥시 정왕동 2537-2,30.0,4,1.0,4.0,4.0,5.0,11,A03,,3,2,5,3,5,4,1.0,0.0,0.0,1;22;,1;22;
6180,18,a_a013866,a013866,63전망대,서울 영등포구 여의도동 60,30.0,3,0.0,5.0,4.0,4.0,10,A01,자가용,4,3,3,6,2,4,2.0,0.0,0.0,6;2;22;26;21;5;,6;2;22;26;21;5;
6181,17,a_a013866,a013866,63아트홀,서울 영등포구 여의도동 60,120.0,3,0.0,5.0,4.0,4.0,10,A01,자가용,4,3,3,6,2,4,2.0,0.0,0.0,6;2;22;26;21;5;,6;2;22;26;21;5;
6182,467,a_a005232,a005232,국립수목원,경기 포천시 소흘읍 직동리 산 50-18,120.0,1,0.0,5.0,4.0,4.0,10,A03,자가용,4,1,4,7,1,7,3.0,1.0,0.0,22;2;,22;2;
6183,3675,a_a005610,a005610,홈플러스 강동점,서울 강동구 천호동 42,30.0,4,0.0,3.0,3.0,3.0,10,A01,,6,6,2,6,2,2,2.0,0.0,0.0,1;4;,1;4;
6184,3636,a_a005610,a005610,현대백화점 천호점,서울 강동구 천호동 572,30.0,4,1.0,4.0,3.0,3.0,10,A01,,6,6,2,6,2,2,2.0,0.0,0.0,1;4;,1;4;
6185,2324,a_a003650,a003650,여의도한강공원,서울 영등포구 여의도동 85,480.0,1,1.0,5.0,5.0,5.0,10,A01,자가용,2,2,6,6,5,6,2.0,0.0,0.0,22;4;9;,22;4;9;
6186,273,a_a007411,a007411,경인아라뱃길아라마리나 경기인디뮤직페스티벌,,90.0,8,0.0,5.0,5.0,5.0,10,A03,,1,4,4,1,1,7,3.0,1.0,0.0,12;22;3;,12;22;3;
6187,3650,a_a007411,a007411,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,120.0,4,1.0,5.0,5.0,5.0,10,A03,,1,4,4,1,1,7,3.0,1.0,0.0,12;22;3;,12;22;3;
6188,42,a_a004099,a004099,CGV 용산아이파크몰,서울 용산구 한강로3가 40-999,150.0,3,1.0,5.0,5.0,5.0,10,A03,자가용,4,2,3,2,5,3,2.0,0.0,0.0,1;2;23;24;4;,1;2;23;24;4;
6189,2517,a_a005392,a005392,용인농촌테마파크,경기 용인시 처인구 원삼면 사암리 871-3,120.0,6,0.0,4.0,3.0,4.0,10,A03,자가용,2,2,5,4,2,4,3.0,0.0,0.0,2;21;22;,2;21;22;
6190,3141,a_a004301,a004301,청와대 본관,서울 종로구 세종로 1,120.0,2,0.0,4.0,4.0,4.0,10,A01,,6,1,2,3,3,3,2.0,0.0,0.0,1;22;3;5;,1;22;3;5;
6191,3726,a_a005316,a005316,화담숲,경기 광주시 도척면 도웅리 산 33,150.0,1,0.0,4.0,4.0,4.0,10,A03,자가용,4,2,3,2,4,2,1.0,0.0,0.0,2;1;12;21;22;,2;1;12;21;22;
6192,2949,a_a005460,a005460,재인폭포,경기 연천군 연천읍 부곡리 193,120.0,8,1.0,5.0,5.0,5.0,10,A03,자가용,3,2,6,2,1,7,2.0,0.0,0.0,1;22;24;3;8;,1;22;24;3;8;
6193,2441,a_a002566,a002566,오이도 빨강등대,경기 시흥시 정왕동 2043,60.0,1,0.0,3.0,2.0,3.0,10,A02,자가용,4,5,3,5,2,3,1.0,0.0,0.0,4;7;,4;7;
6194,3295,a_a006537,a006537,텐코인노래연습장 송산그린시티본점,경기 화성시 새솔동,30.0,3,0.0,4.0,3.0,3.0,10,A03,,7,2,3,3,6,3,2.0,0.0,0.0,1;21;22;24;26;,1;21;22;24;26;
6195,1840,a_a006537,a006537,수노을중앙공원,경기 화성시 새솔동 83,60.0,1,1.0,5.0,4.0,5.0,10,A03,,7,2,3,3,6,3,2.0,0.0,0.0,1;21;22;24;26;,1;21;22;24;26;
6196,2004,c_c011906,c011906,시흥프리미엄아울렛,경기 시흥시 배곧동 36,150.0,4,1.0,4.0,4.0,4.0,10,A03,,3,4,3,4,5,4,1.0,0.0,0.0,1;,1;
6197,1693,d_d004639,d004639,석촌호수 서호,서울 송파구 잠실동 47,90.0,1,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,2,1,5,7,2.0,0.0,0.0,26;6;22;2;24;,26;6;22;2;24;
6198,489,d_d004639,d004639,국립현대미술관 서울관,서울 종로구 소격동 165-10,150.0,3,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,2,1,5,7,2.0,0.0,0.0,26;6;22;2;24;,26;6;22;2;24;
6199,2472,d_d004639,d004639,올림픽공원,서울 송파구 방이동 88-3,60.0,1,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,2,1,5,7,2.0,0.0,0.0,26;6;22;2;24;,26;6;22;2;24;
6200,3476,a_a003697,a003697,하남나무고아원,경기 하남시 미사동 607,120.0,1,1.0,4.0,4.0,4.0,10,A03,자가용,2,2,4,4,2,6,3.0,1.0,0.0,2;22;6;,2;22;6;
6201,3109,a_a004970,a004970,철도박물관,경기 의왕시 월암동 374-1,60.0,2,1.0,4.0,4.0,4.0,10,A03,자가용,1,1,6,2,6,2,3.0,1.0,0.0,2;22;,2;22;
6202,1069,a_a006644,a006644,롯데프리미엄아울렛 타임빌라스,경기 의왕시 학의동 1039,240.0,3,0.0,5.0,5.0,5.0,10,A03,자가용,3,3,2,2,6,5,1.0,0.0,0.0,1;6;,1;6;
6203,653,a_a018056,a018056,남한산성 행궁,경기 광주시 남한산성면 산성리 935-1,60.0,2,1.0,4.0,4.0,4.0,11,A03,,2,5,4,6,6,6,1.0,0.0,0.0,22;24;27;3;,22;24;27;3;
