,Unnamed: 0,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION,RATING,지역 문화예술/공연/전시시설 관람,쇼핑,SNS 인생샷 여행,호캉스 여행,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,유흥/오락(나이트라이프),드라마 촬영지 방문,Well-ness 여행,신규 여행지 발굴,친환경 여행(플로깅 여행),시티투어,지역 축제/이벤트 참가,"야외 스포츠, 레포츠 활동",인플루언서 따라하기 여행,캠핑,온천/스파,교육/체험 프로그램 참가,종교/성지 순례,반려동물 동반 여행
4469,4469,3711,a_a002886,a002886,홍대입구역 2호선,서울 마포구 동교동 165,90.0,4,1.0,3.0,3.0,3.0,10,A01,대중교통 등,5,1,6,6,1,5,3.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,4470,164,a_a002886,a002886,감고당길,서울 종로구 송현동 34-2,30.0,4,1.0,3.0,3.0,3.0,10,A01,대중교통 등,5,1,6,6,1,5,3.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,4471,510,a_a002886,a002886,그날그한복,서울 종로구 사간동 97-7,60.0,13,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,1,6,6,1,5,3.0,0.0,0.0,1;2;3;4;5;,1;2;3;4;5;,16.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,4472,258,a_a012502,a012502,경복궁,서울 종로구 세종로 1-91,60.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,5,5,5,7,1.0,0.0,0.0,2;6;9;,2;6;9;,16.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4473,4473,1220,a_a012502,a012502,미니스톱 한강아라호점,서울 영등포구 여의도동 85-1,60.0,7,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,5,5,5,7,1.0,0.0,0.0,2;6;9;,2;6;9;,16.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,4474,1693,a_a012502,a012502,석촌호수 서호,서울 송파구 잠실동 47,30.0,1,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,1,5,5,5,7,1.0,0.0,0.0,2;6;9;,2;6;9;,16.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,4475,3726,a_a007334,a007334,화담숲,경기 광주시 도척면 도웅리 산 33,150.0,1,0.0,5.0,5.0,5.0,10,A03,0,6,4,2,4,3,5,2.0,0.0,0.0,10;21;22;23;9;,10;21;22;23;9;,16.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4476,4476,3043,a_a018234,a018234,중미산천문대,경기 양평군 옥천면 신복리 117-1,60.0,13,0.0,3.0,2.0,3.0,11,A03,0,6,6,2,3,4,6,2.0,0.0,0.0,6;,6;,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,4477,911,a_a018234,a018234,두물머리,경기 양평군 양서면 양수리,60.0,1,1.0,5.0,5.0,5.0,11,A03,0,6,6,2,3,4,6,2.0,0.0,0.0,6;,6;,16.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4478,4478,2105,a_a009627,a009627,아이파크몰,서울 용산구 한강로3가 40-999,330.0,4,1.0,5.0,5.0,5.0,10,A01,자가용,4,4,4,5,2,7,2.0,0.0,0.0,21;1;24;4;6;,21;1;24;4;6;,16.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,4479,481,a_a009627,a009627,국립중앙박물관 도서관,서울 용산구 용산동6가 11-426,30.0,2,0.0,5.0,5.0,5.0,10,A01,자가용,4,4,4,5,2,7,2.0,0.0,0.0,21;1;24;4;6;,21;1;24;4;6;,16.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,4480,1282,a_a001415,a001415,반포한강공원 달빛광장,서울 서초구 반포동 115-5,150.0,1,0.0,2.0,2.0,2.0,8,A01,자가용,4,2,3,4,2,4,3.0,1.0,0.0,1;2;21;22;4;,1;2;21;22;4;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,4481,1155,a_a001715,a001715,명성산억새밭,경기 포천시 이동면 도평리 산 426,240.0,1,1.0,5.0,5.0,5.0,9,A03,자가용,1,2,6,4,7,7,2.0,0.0,0.0,10;28;,10;28;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4482,4482,1445,a_a001715,a001715,비둘기낭폭포,경기 포천시 영북면 대회산리 415-2,90.0,1,0.0,5.0,5.0,5.0,9,A03,자가용,1,2,6,4,7,7,2.0,0.0,0.0,10;28;,10;28;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4483,4483,3000,a_a001715,a001715,제일유황온천,경기 포천시 일동면 화대리 663,90.0,6,1.0,5.0,5.0,5.0,9,A03,자가용,1,2,6,4,7,7,2.0,0.0,0.0,10;28;,10;28;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4484,4484,2548,a_a001715,a001715,운주사,경기 포천시 화현면 화현리 1148-13,60.0,2,0.0,4.0,4.0,3.0,9,A03,자가용,1,2,6,4,7,7,2.0,0.0,0.0,10;28;,10;28;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,4485,268,a_a010138,a010138,경의선숲길,서울 마포구 동교동 190-1,30.0,7,1.0,5.0,5.0,5.0,10,A01,대중교통 등,4,2,3,5,5,6,1.0,0.0,0.0,22;26;4;,22;26;4;,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4486,4486,578,a_a006046,a006046,나리농원,0,60.0,1,0.0,4.0,4.0,4.0,10,A03,0,3,4,3,4,5,4,1.0,0.0,0.0,2;,2;,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,4487,1239,a_a012208,a012208,미사호수공원,경기 하남시 망월동 776-3,60.0,1,0.0,4.0,4.0,3.0,10,A03,대중교통 등,4,4,2,5,6,1,1.0,0.0,0.0,4;,4;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,4488,3644,a_a000389,a000389,현대시티아울렛 동대문점,서울 중구 을지로6가 17-2,0.0,4,0.0,3.0,3.0,3.0,9,A01,대중교통 등,3,5,5,4,2,4,3.0,0.0,0.0,11;2;23;6;,11;2;23;6;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,4489,1572,a_a000389,a000389,서울공예박물관 어린이박물관,서울 종로구 안국동 175-112,90.0,2,0.0,5.0,4.0,5.0,9,A01,대중교통 등,3,5,5,4,2,4,3.0,0.0,0.0,11;2;23;6;,11;2;23;6;,15.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4490,4490,1597,a_a000389,a000389,서울랜드,경기 과천시 막계동 108,210.0,6,0.0,4.0,3.0,4.0,9,A01,대중교통 등,3,5,5,4,2,4,3.0,0.0,0.0,11;2;23;6;,11;2;23;6;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,4491,870,a_a000389,a000389,동대문디자인플라자,서울 중구 을지로7가 2-1,120.0,3,0.0,5.0,4.0,4.0,9,A01,대중교통 등,3,5,5,4,2,4,3.0,0.0,0.0,11;2;23;6;,11;2;23;6;,14.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4492,4492,406,a_a000389,a000389,광장시장,서울 종로구 예지동 2-1,60.0,4,0.0,4.0,3.0,3.0,9,A01,대중교통 등,3,5,5,4,2,4,3.0,0.0,0.0,11;2;23;6;,11;2;23;6;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,4493,2169,d_d009226,d009226,안성팜랜드,경기 안성시 공도읍 신두리 451,120.0,13,0.0,3.0,3.0,3.0,11,A03,대중교통 등,5,3,4,4,3,6,3.0,0.0,0.0,2;,2;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,4494,2650,a_a002269,a002269,을왕리해수욕장,인천 중구 을왕동 746,60.0,1,1.0,5.0,5.0,5.0,9,A02,자가용,1,4,7,4,4,7,3.0,1.0,0.0,1;11;22;6;,1;11;22;6;,16.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4495,4495,1841,a_a002269,a002269,수도국산 달동네박물관,인천 동구 송현동 163,90.0,2,0.0,5.0,5.0,5.0,9,A02,자가용,1,4,7,4,4,7,3.0,1.0,0.0,1;11;22;6;,1;11;22;6;,16.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4496,4496,3652,a_a002269,a002269,현대프리미엄아울렛 송도점,인천 연수구 송도동 168-1,90.0,4,0.0,5.0,5.0,5.0,9,A02,자가용,1,4,7,4,4,7,3.0,1.0,0.0,1;11;22;6;,1;11;22;6;,16.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4497,4497,452,a_a005421,a005421,국립고궁박물관,서울 종로구 세종로 1-57,30.0,2,0.0,3.0,3.0,3.0,10,A01,대중교통 등,5,4,6,4,5,5,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,4498,414,a_a005421,a005421,광화문,서울 종로구 세종로 1-58,30.0,2,1.0,3.0,3.0,3.0,10,A01,대중교통 등,5,4,6,4,5,5,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,4499,2495,a_a002414,a002414,용문산관광지,경기 양평군 용문면 신점리 526-2,150.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,2,4,5,5,3,4,2.0,0.0,0.0,21;22;24;25;28;,21;22;24;25;28;,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4500,4500,465,a_a006468,a006468,국립생물자원관,인천 서구 경서동,120.0,13,0.0,4.0,4.0,4.0,10,A02,자가용,2,2,2,2,2,2,3.0,0.0,0.0,2;24;27;3;4;,2;24;27;3;4;,13.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501,4501,1610,a_a010519,a010519,서울숲,서울 성동구 성수동1가 678-1,60.0,1,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,2,2,6,7,6,1.0,0.0,0.0,22;1;6;,22;1;6;,13.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,4502,56,a_a010519,a010519,FB씨어터,서울 송파구 잠실동 10,120.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,2,2,2,6,7,6,1.0,0.0,0.0,22;1;6;,22;1;6;,16.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,4503,1372,a_a010519,a010519,봉은사,서울 강남구 삼성동 73,30.0,2,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,2,2,6,7,6,1.0,0.0,0.0,22;1;6;,22;1;6;,13.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,4504,1693,a_a010519,a010519,석촌호수 서호,서울 송파구 잠실동 47,60.0,13,0.0,5.0,5.0,5.0,10,A01,대중교통 등,2,2,2,6,7,6,1.0,0.0,0.0,22;1;6;,22;1;6;,16.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,4505,1076,a_a000563,a000563,르푸앙,경기 가평군 청평면 호명리 339-3,120.0,5,0.0,5.0,5.0,5.0,8,A03,자가용,1,1,1,4,1,4,3.0,0.0,0.0,5;8;,5;8;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4506,4506,3683,a_a000563,a000563,홈플러스 서울상봉점,서울 중랑구 상봉동 500,30.0,4,0.0,5.0,5.0,5.0,8,A03,자가용,1,1,1,4,1,4,3.0,0.0,0.0,5;8;,5;8;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4507,4507,3305,a_a005633,a005633,통인시장,서울 종로구 통인동 13-1,30.0,4,0.0,3.0,3.0,4.0,10,A01,0,3,2,4,2,3,6,2.0,0.0,0.0,1;12;22;3;4;,1;12;22;3;4;,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,4508,2290,a_a005633,a005633,에이커,서울 종로구 누하동 35,30.0,4,1.0,5.0,5.0,5.0,10,A01,0,3,2,4,2,3,6,2.0,0.0,0.0,1;12;22;3;4;,1;12;22;3;4;,16.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,4509,3698,a_a005633,a005633,홍건익가옥,서울 종로구 필운동 88-1,30.0,2,0.0,4.0,2.0,4.0,10,A01,0,3,2,4,2,3,6,2.0,0.0,0.0,1;12;22;3;4;,1;12;22;3;4;,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,4510,328,a_a004198,a004198,고척스카이돔 옆에 공원,0,30.0,1,0.0,3.0,3.0,2.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,4511,2543,a_a004198,a004198,운동기구들이 있는 공원,0,30.0,1,0.0,4.0,4.0,3.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,4512,329,a_a004198,a004198,고척스카이돔 전면광장,서울 구로구 고척동 63-6,60.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,16.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,4513,3641,a_a004198,a004198,현대백화점유플렉스 신촌점,서울 서대문구 창천동 30-1,0.0,4,0.0,3.0,3.0,3.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,4514,2042,a_a004198,a004198,신촌 스타트업 페스티벌,0,30.0,8,0.0,3.0,5.0,2.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,4515,1134,a_a004198,a004198,메가박스 성수,서울 성동구 성수동1가 656-335,210.0,3,0.0,3.0,5.0,5.0,10,A01,대중교통 등,7,1,7,1,1,7,1.0,0.0,0.0,1;24;28;3;7;,1;24;28;3;7;,13.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,4516,1937,a_a000664,a000664,쉐라톤그랜드 인천호텔 6층 수영장,인천광역시 연수구 송도동,30.0,6,1.0,5.0,5.0,5.0,8,A02,자가용,2,6,4,6,3,4,3.0,1.0,0.0,23;5;6;,23;5;6;,16.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,4517,1937,a_a000664,a000664,쉐라톤그랜드 인천호텔 6층 수영장,인천광역시 연수구 송도동,60.0,6,1.0,5.0,5.0,5.0,8,A02,자가용,2,6,4,6,3,4,3.0,1.0,0.0,23;5;6;,23;5;6;,16.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,4518,3222,a_a000664,a000664,코마린 이스트보트하우스 송도지점,인천 연수구 송도동 24-5,90.0,5,0.0,5.0,5.0,5.0,8,A02,자가용,2,6,4,6,3,4,3.0,1.0,0.0,23;5;6;,23;5;6;,16.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,4519,1822,a_a000664,a000664,송도센트럴파크,인천 연수구 송도동 24-5,60.0,7,0.0,5.0,5.0,5.0,8,A02,자가용,2,6,4,6,3,4,3.0,1.0,0.0,23;5;6;,23;5;6;,16.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,4520,1937,a_a000664,a000664,쉐라톤그랜드 인천호텔 6층 수영장,인천광역시 연수구 송도동,90.0,6,0.0,5.0,5.0,5.0,8,A02,자가용,2,6,4,6,3,4,3.0,1.0,0.0,23;5;6;,23;5;6;,16.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,4521,489,a_a000951,a000951,국립현대미술관 서울관,서울 종로구 소격동 165-10,30.0,3,1.0,5.0,5.0,5.0,9,A01,대중교통 등,6,4,2,5,7,1,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,4522,406,a_a000951,a000951,광장시장,서울 종로구 예지동 2-1,60.0,4,1.0,4.0,4.0,3.0,8,A01,대중교통 등,6,4,2,5,7,1,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,4523,1473,a_a000951,a000951,사육신역사공원,서울 동작구 노량진동 155-1,60.0,1,0.0,5.0,5.0,5.0,9,A01,대중교통 등,6,4,2,5,7,1,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,4524,258,a_a000951,a000951,경복궁,서울 종로구 세종로 1-91,30.0,2,1.0,5.0,5.0,5.0,9,A01,대중교통 등,6,4,2,5,7,1,1.0,0.0,0.0,1;2;3;4;6;,1;2;3;4;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,4525,3047,a_a005334,a005334,중앙시장,경기 안성시 서인동 122,60.0,4,0.0,5.0,4.0,4.0,10,A03,자가용,1,2,1,1,6,7,3.0,0.0,0.0,21;22;8;,21;22;8;,14.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4526,4526,439,a_a008455,a008455,구봉솔숲해수욕장,경기 안산시 단원구 대부북동,30.0,1,0.0,1.0,5.0,5.0,10,A03,자가용,3,5,4,4,6,3,3.0,0.0,0.0,27;,27;,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4527,4527,1700,a_a008455,a008455,선감도,경기 안산시 단원구 선감동,30.0,1,0.0,1.0,5.0,5.0,10,A03,자가용,3,5,4,4,6,3,3.0,0.0,0.0,27;,27;,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,4528,2646,a_a006719,a006719,은평역사한옥박물관,서울 은평구 진관동 135-5,30.0,2,0.0,4.0,3.0,3.0,10,A01,대중교통 등,2,2,6,2,1,7,1.0,0.0,0.0,22;4;,22;4;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,4529,3062,a_a006719,a006719,진관사,서울 은평구 진관동 354,60.0,2,0.0,4.0,4.0,5.0,10,A01,대중교통 등,2,2,6,2,1,7,1.0,0.0,0.0,22;4;,22;4;,14.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,4530,2647,a_a006719,a006719,은평한옥마을,서울 은평구 진관동 127-27,60.0,7,0.0,4.0,3.0,4.0,10,A01,대중교통 등,2,2,6,2,1,7,1.0,0.0,0.0,22;4;,22;4;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,4531,1470,a_a006719,a006719,사비나미술관,서울 은평구 진관동 162-4,60.0,3,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,2,6,2,1,7,1.0,0.0,0.0,22;4;,22;4;,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,4532,1431,a_a006719,a006719,북한산둘레길 마실길9구간,서울 은평구 진관동,30.0,7,0.0,3.0,3.0,3.0,10,A01,대중교통 등,2,2,6,2,1,7,1.0,0.0,0.0,22;4;,22;4;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,4533,1610,a_a001384,a001384,서울숲,서울 성동구 성수동1가 678-1,30.0,7,0.0,5.0,5.0,5.0,8,A01,대중교통 등,1,7,7,7,7,7,2.0,0.0,0.0,22;4;6;,22;4;6;,16.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,4534,466,a_a001805,a001805,국립서울현충원,서울 동작구 동작동 산 41-2,30.0,2,0.0,5.0,5.0,5.0,9,A01,자가용,1,1,1,1,2,5,1.0,0.0,0.0,1;22;24;26;4;,1;22;24;26;4;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4535,4535,675,a_a001805,a001805,노량진수산물도매시장,서울 동작구 노량진동 334,30.0,4,0.0,5.0,5.0,5.0,9,A01,자가용,1,1,1,1,2,5,1.0,0.0,0.0,1;22;24;26;4;,1;22;24;26;4;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
